PROFUNDIDADE_M,GR_AUSENTE_ORIGINAL,GR_INVALIDO_FISICO,GR_EXTREMO_IQR,GR_INTERPOLADO,RT_AUSENTE_ORIGINAL,RT_INVALIDO_FISICO,RT_EXTREMO_IQR,RT_INTERPOLADO,NPHI_AUSENTE_ORIGINAL,NPHI_INVALIDO_FISICO,NPHI_EXTREMO_IQR,NPHI_INTERPOLADO,RHOB_AUSENTE_ORIGINAL,RHOB_INVALIDO_FISICO,RHOB_EXTREMO_IQR,RHOB_INTERPOLADO
3361.4840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3361.6360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3361.7880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3361.9400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3362.0920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3362.2440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3362.3960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3362.5480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3362.7000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3362.8520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3363.0040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3363.1560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3363.3080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3363.4600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3363.6120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3363.7640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3363.9160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3364.0680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3364.2200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3364.3720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3364.5240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3364.6760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3364.8280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3364.9800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3365.1320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3365.2840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3365.4360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3365.5880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3365.7400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3365.8920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3366.0440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3366.1960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3366.3480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3366.5000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3366.6520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3366.8040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3366.9560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3367.1080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3367.2600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3367.4120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3367.5640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3367.7160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3367.8680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3368.0200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3368.1720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3368.3240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3368.4760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3368.6280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3368.7800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3368.9320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3369.0840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3369.2360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3369.3880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3369.5400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3369.6920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3369.8440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3369.9960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3370.1480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3370.3000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3370.4520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3370.6040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
